Sale Identifier,Date,Book Title,Quantity,Unit Price,Total Price
1564,2022-10-16,Everything Is F*cked: A Book About Hope,2,20.24,40.48
1565,2020-08-22,A Scanner Darkly,3,44.27,132.81
1565,2022-09-28,Uncanny Valley,3,18.73,56.19
1565,2022-08-19,We Are Displaced,1,45.48,45.48
1565,2024-02-03,Astrophysics for People in a Hurry,2,34.85,69.7
1566,2024-04-11,Your Erroneous Zones,2,37.23,74.46
1567,2021-01-15,Stolen Focus: Why You Can't Pay Attention—and How to Think Deeply Again,3,43.36,130.08
1568,2024-07-31,The Elements of Style,2,25.82,51.64
1569,2024-02-25,A People's History of the United States,2,12.58,25.16
1570,2019-02-22,Braiding Sweetgrass,2,11.26,22.52
1570,2021-03-11,Emotional Intelligence: Why It Can Matter More Than IQ,1,20.09,20.09
1570,2025-01-26,Why I'm No Longer Talking to White People About Race,2,27.48,54.96
1571,2019-12-08,The Caves of Steel,3,23.91,71.73
1571,2024-08-29,Verity,1,23.84,23.84
1571,2020-11-20,The New Jim Crow,3,22.03,66.09
1571,2025-12-23,Get Good with Money,1,23.0,23.0
1572,2021-02-01,How to Blow Up a Pipeline,1,15.73,15.73
1573,2024-09-10,The Spy Who Came in from the Cold,3,15.65,46.95
1573,2025-12-19,The Little Book of Common Sense Investing,3,18.98,56.94
1573,2019-06-10,The 4-Hour Workweek,2,16.26,32.52
1573,2022-03-29,Energy and Civilization: A History,3,37.28,111.84
1574,2025-05-27,The Little Book of Market Myths,3,48.5,145.5
1574,2020-10-12,Think and Grow Rich,3,47.26,141.78
1575,2024-06-10,"The Utopia of Rules: On Technology, Stupidity and the Secret Joys of Bureaucracy",1,21.88,21.88
1576,2024-03-11,The 4-Hour Workweek,2,46.62,93.24
1577,2021-06-17,The Talented Mr. Ripley,1,26.86,26.86
1578,2025-01-17,"Whitney, My Love",2,15.4,30.8
1579,2023-01-05,Cosmos,1,39.5,39.5
1579,2021-01-27,Women Who Love Too Much,3,21.95,65.85
1579,2019-11-20,A Sand County Almanac,1,26.75,26.75
1579,2020-08-05,Complex PTSD: From Surviving to Thriving,2,34.66,69.32
1580,2024-07-29,The Devil in the White City,3,27.44,82.32
1581,2025-05-01,Divergent,2,48.81,97.62
1581,2025-04-14,A Scanner Darkly,1,35.77,35.77
1582,2019-10-11,The Way of Kings,2,23.62,47.24
1583,2021-09-12,Team Human,2,12.63,25.26
1583,2020-11-26,Ubik,1,35.12,35.12
1583,2024-07-31,The Next 100 Years,3,29.62,88.86
1583,2020-05-14,I'm Glad My Mom Died,2,23.24,46.48
1584,2022-01-17,Originals: How Non-Conformists Move the World,1,46.95,46.95
1585,2025-08-25,Anna Karenina,3,12.9,38.7
1586,2020-12-04,Crime and Punishment,1,10.32,10.32
1586,2022-03-08,The Money Masters,1,31.65,31.65
1586,2024-01-08,The Secret Place,2,36.85,73.7
1587,2021-05-17,Politics,3,32.21,96.63
1587,2022-01-11,Spare,2,41.38,82.76
1587,2022-11-24,Emotional Intelligence: Why It Can Matter More Than IQ,2,41.82,83.64
1588,2025-11-07,New Dark Age: Technology and the End of the Future,3,39.96,119.88
1589,2020-11-24,The Haunting of Hill House,2,17.96,35.92
1589,2023-02-13,Twenty Thousand Leagues Under the Seas,1,27.17,27.17
1589,2021-12-03,Irrational Exuberance,2,19.49,38.98
1589,2020-09-13,Villette,3,14.64,43.92
1590,2019-11-11,Leadership in Turbulent Times,3,14.27,42.81
1591,2023-03-22,Hope in the Dark,3,34.95,104.85
1591,2023-08-19,Tiny Habits,1,19.51,19.51
1592,2019-04-17,The War of Art,2,21.54,43.08
1592,2025-09-04,The 9 Steps to Financial Freedom,2,29.49,58.98
1593,2023-06-17,"Farewell, My Lovely",1,24.67,24.67
1594,2024-08-02,The Alchemist,2,48.03,96.06
1595,2025-12-08,The War of Art,2,13.91,27.82
1595,2021-12-30,Uncanny Valley,2,17.03,34.06
1596,2019-12-10,Know My Name: A Memoir,1,17.39,17.39
1596,2020-02-23,What Do You Want To Do When You Grow Up?: Career Planning for the 21st Century,1,34.08,34.08
1597,2019-09-20,World Without Mind: The Existential Threat of Big Tech,3,30.74,92.22
1598,2022-08-11,The Five Dysfunctions of a Team,3,36.61,109.83
1598,2020-02-24,Tinker Tailor Soldier Spy,1,11.56,11.56
1599,2021-03-12,Do Androids Dream of Electric Sheep?,1,46.57,46.57
1600,2020-10-27,Eloquent Rage: A Black Feminist Discovers Her Superpower,3,21.95,65.85
1600,2020-01-31,Your Money or Your Life,2,21.03,42.06
1600,2025-11-08,The Polyvagal Theory in Therapy,1,15.47,15.47
1600,2024-01-17,Neuromancer,1,27.55,27.55
1600,2020-04-11,You Are a Badass at Making Money,2,40.3,80.6
1601,2022-09-23,Decisive: How to Make Better Choices in Life and Work,1,14.12,14.12
1602,2025-11-22,Margin of Safety: Risk-Averse Value Investing Strategies for the Thoughtful Investor,2,26.63,53.26
1602,2020-01-21,Great Expectations,1,42.14,42.14
1603,2024-12-23,Tiny Habits,1,14.33,14.33
1604,2023-09-04,The Little Book of Market Myths,3,23.55,70.65
1604,2020-07-18,Tiny Habits,1,24.63,24.63
1604,2019-09-01,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,2,39.23,78.46
1605,2023-02-23,Becoming,1,44.03,44.03
1606,2021-10-31,Long Walk to Freedom,1,27.48,27.48
1606,2025-12-01,Arctic Dreams,2,47.88,95.76
1606,2020-03-16,The Republic,2,18.97,37.94
1606,2023-04-16,Twitter and Tear Gas: The Power and Fragility of Networked Protest,2,36.07,72.14
1606,2019-10-25,The Girl on the Train,2,13.46,26.92
1607,2025-07-24,A People's History of the United States,1,18.51,18.51
1608,2020-02-12,Irrational Exuberance,1,44.37,44.37
1608,2023-06-30,Educated: A Memoir,1,42.96,42.96
1609,2020-01-01,The Clash of Civilizations and the Remaking of World Order,2,50.0,100.0
1609,2025-05-30,Think for Yourself: The Art and Science of Good Judgment,2,34.23,68.46
1610,2020-06-30,The Polyvagal Theory,2,30.7,61.4
1610,2020-03-27,The Children of Men,3,27.73,83.19
1611,2021-12-23,Stolen Focus: Why You Can't Pay Attention—and How to Think Deeply Again,2,29.28,58.56
1611,2021-11-20,Twitter and Tear Gas: The Power and Fragility of Networked Protest,2,45.16,90.32
1611,2024-09-04,I'm Glad My Mom Died,3,26.7,80.1
1612,2020-01-16,On Writing Well,2,41.83,83.66
1612,2020-10-25,Complications,3,26.09,78.27
1613,2024-07-28,Small Is Beautiful,3,20.02,60.06
1613,2020-06-08,SPQR: A History of Ancient Rome,2,24.44,48.88
1613,2021-09-05,Energy and Civilization: A History,1,49.42,49.42
1613,2019-06-05,Open,3,25.89,77.67
1614,2022-03-14,History of the Peloponnesian War,2,36.86,73.72
1615,2019-03-21,Love's Executioner,1,41.94,41.94
1615,2020-06-18,The State of Affairs,1,32.32,32.32
1615,2024-02-13,The War of the Worlds,3,22.59,67.77
1615,2023-07-21,Writing Down the Bones,3,29.6,88.8
1616,2022-11-29,Margin of Safety: Risk-Averse Value Investing Strategies for the Thoughtful Investor,2,21.45,42.9
1617,2020-05-20,The 5 Love Languages,1,10.69,10.69
1617,2020-06-12,Educated: A Memoir,1,15.83,15.83
1617,2023-04-10,Never Let Me Go,1,47.83,47.83
1617,2023-10-10,Afford Anything,3,17.13,51.39
1617,2024-06-09,The Art of War,1,44.21,44.21
1618,2025-08-02,Meditations,3,24.38,73.14
1618,2020-09-29,Unbound: My Story of Liberation and the Birth of the Me Too Movement,3,48.1,144.3
1618,2023-08-28,On War,1,19.48,19.48
1618,2025-10-19,Frankenstein,2,14.46,28.92
1619,2025-01-02,A Brief History of Time,2,29.04,58.08
1619,2024-11-19,Caste: The Origins of Our Discontents,3,33.77,101.31
1619,2024-11-19,Ubik,1,18.9,18.9
1620,2021-08-08,Atlas of the Heart,1,21.57,21.57
1620,2025-04-16,Know My Name: A Memoir,3,28.82,86.46
1620,2025-02-05,The Girl on the Train,2,46.72,93.44
1620,2025-08-15,The Maltese Falcon,1,49.63,49.63
1620,2022-05-05,Neuromancer,2,14.09,28.18
1620,2020-08-24,Trauma and Recovery,3,37.68,113.04
1621,2020-02-24,Just Mercy: A Story of Justice and Redemption,1,37.29,37.29
1621,2023-03-01,The Art of War,1,31.42,31.42
1622,2022-11-24,Bad Feminist,3,25.29,75.87
1623,2025-05-05,The Notebook,1,41.17,41.17
1623,2022-01-13,This is Marketing,2,49.16,98.32
1623,2025-03-31,Angels & Demons,2,21.98,43.96
1624,2019-10-30,One Hundred Years of Solitude,3,20.9,62.7
1624,2019-12-19,Selected Poems,2,41.55,83.1
1624,2023-02-23,The Old Ways,3,43.85,131.55
1624,2020-07-18,Twenty Thousand Leagues Under the Seas,1,29.92,29.92
1624,2025-03-09,Divergent,2,13.08,26.16
1624,2022-03-15,Braiding Sweetgrass,3,46.23,138.69
1624,2020-03-20,Connectography,3,41.07,123.21
1625,2023-07-28,The Children of Men,3,19.26,57.78
1625,2019-02-10,"Women, Race, & Class",2,23.6,47.2
1626,2024-06-20,Big Little Lies,3,44.87,134.61
1626,2020-04-27,The Polyvagal Theory,2,21.27,42.54
1627,2022-12-07,The Ice Twins,3,23.0,69.0
1628,2022-06-24,Why I'm No Longer Talking to White People About Race,3,32.92,98.76
1629,2025-05-06,The Value of Everything: Making and Taking in the Global Economy,3,32.42,97.26
1630,2024-04-05,The Alchemist,1,25.78,25.78
1631,2023-11-14,Blink,3,42.19,126.57
1632,2023-11-22,Rosemary's Baby,3,36.07,108.21
1633,2025-07-22,Selected Poems,2,47.04,94.08
1634,2024-08-02,Nudge,2,37.6,75.2
1635,2023-05-01,Brave New World,2,46.62,93.24
1635,2019-12-07,Influence: The Psychology of Persuasion,3,15.56,46.68
1636,2020-03-01,Harry Potter and the Philosopher's Stone,2,31.07,62.14
1637,2023-12-15,The Art of War,2,31.61,63.22
1638,2019-03-26,The Shallows: What the Internet Is Doing to Our Brains,1,15.93,15.93
1638,2020-07-15,The Children of Men,1,25.68,25.68
1638,2023-06-21,Distracted: The Erosion of Attention and the Coming Dark Age,3,48.48,145.44
1639,2021-06-21,Open,3,36.71,110.13
1639,2024-03-06,When Genius Failed,1,27.37,27.37
1640,2024-02-12,Stamped from the Beginning,3,33.11,99.33
1641,2024-05-17,Rage Becomes Her: The Power of Women's Anger,2,38.72,77.44
1642,2019-11-02,Codependent No More,3,19.33,57.99
1643,2019-06-05,Limits to Growth,3,39.74,119.22
1644,2023-11-02,Beating the Street,1,15.32,15.32
1645,2021-04-17,Manufacturing Consent,1,34.16,34.16
1645,2024-11-17,Bridget Jones's Diary,3,27.5,82.5
1645,2024-08-01,Drawdown: The Most Comprehensive Plan Ever Proposed to Reverse Global Warming,2,35.47,70.94
1646,2021-12-06,Moneyball,2,39.82,79.64
1647,2022-11-29,Distracted: The Erosion of Attention and the Coming Dark Age,1,48.83,48.83
1647,2019-10-04,The Notebook,3,38.48,115.44
1648,2022-07-27,Energy and Civilization: A History,1,45.26,45.26
1649,2023-05-18,Outlive: The Science & Art of Longevity,1,40.45,40.45
1650,2024-07-02,The Five Dysfunctions of a Team,2,32.72,65.44
1651,2022-02-09,It Ends with Us,2,12.25,24.5
1652,2020-12-28,Harry Potter and the Chamber of Secrets,3,48.26,144.78
1653,2019-07-27,What Color Is Your Parachute?,2,49.21,98.42
1653,2024-04-05,Misbehaving: The Making of Behavioral Economics,2,37.54,75.08
1654,2024-05-09,The Elements of Style,1,30.25,30.25
1654,2021-10-11,A Scanner Darkly,2,48.83,97.66
1654,2022-08-31,Peace Is Every Step,1,11.83,11.83
1654,2023-05-21,Us vs Them: The Failure of Globalism,1,12.25,12.25
1654,2024-01-23,Beating the Street,2,36.37,72.74
1654,2025-09-22,Ain't I a Woman?,1,28.56,28.56
1655,2025-09-01,The Children of Men,1,26.69,26.69
1656,2024-07-16,Adrift: America in 100 Charts,2,32.01,64.02
1656,2024-07-05,The Only Investment Guide You'll Ever Need,1,15.76,15.76
1657,2022-09-12,Outlive: The Science & Art of Longevity,1,11.62,11.62
1658,2022-05-12,Atlas of the Heart,3,23.39,70.17
1658,2025-11-01,The Alchemist,1,10.33,10.33
1659,2021-08-31,A Sand County Almanac,3,21.0,63.0
1659,2019-10-02,Know My Name: A Memoir,1,26.18,26.18
1659,2024-10-31,An Inconvenient Truth,1,41.29,41.29
1660,2020-01-10,Crime and Punishment,2,11.56,23.12
1660,2025-11-17,The Attention Merchants,3,37.16,111.48
1660,2021-05-07,The Post-American World,2,35.26,70.52
1661,2021-12-06,The Polyvagal Theory in Therapy,1,45.53,45.53
1661,2024-05-21,Thinking in Bets,2,47.5,95.0
1662,2020-08-14,The Cashflow Quadrant,1,27.76,27.76
1662,2024-05-26,Afford Anything,2,27.7,55.4
1663,2021-05-01,Tiny Habits,2,31.2,62.4
1664,2021-10-14,The Dispossessed,1,26.44,26.44
1665,2021-01-15,The Ice Twins,1,48.88,48.88
1666,2024-07-15,The Talented Mr. Ripley,2,46.46,92.92
1667,2024-08-26,Mistborn,1,49.92,49.92
1668,2021-09-22,Never Let Me Go,2,28.38,56.76
1668,2023-10-13,On Writing Well,2,21.58,43.16
1668,2025-09-22,Do Androids Dream of Electric Sheep?,1,42.51,42.51
1668,2020-01-18,Manufacturing Consent,2,29.15,58.3
1669,2024-01-12,The Little Book of Common Sense Investing,1,45.86,45.86
1670,2021-02-04,The Caves of Steel,3,42.32,126.96
1671,2021-02-22,Orientalism,1,29.26,29.26
1671,2023-07-11,Race Matters,1,38.47,38.47
1671,2023-12-26,Noise: A Flaw in Human Judgment,3,19.22,57.66
1672,2022-10-11,Verity,1,46.76,46.76
1673,2020-11-21,How to Do Nothing: Resisting the Attention Economy,3,19.5,58.5
1673,2023-08-18,Sense and Sensibility,1,35.45,35.45
1674,2025-06-08,Peace Is Every Step,2,31.58,63.16
1675,2024-04-29,Irresistible: The Rise of Addictive Technology and the Business of Keeping Us Hooked,2,44.17,88.34
1675,2020-07-08,The Attention Merchants,2,46.54,93.08
1676,2024-09-25,The Selfish Gene,2,45.82,91.64
1677,2021-10-25,Stamped from the Beginning,3,18.21,54.63
1677,2024-03-10,Against Crisis & Disaster,2,28.16,56.32
1677,2019-10-17,The Word Is Murder,3,15.58,46.74
1678,2025-06-05,You Are a Badass at Making Money,2,17.05,34.1
1679,2023-10-21,Silent Spring,1,13.51,13.51
1680,2023-04-12,Falter: Has Human History Begun to End?,2,14.61,29.22
1681,2023-10-31,Braiding Sweetgrass,3,33.08,99.24
1681,2025-12-09,Harry Potter and the Chamber of Secrets,2,46.65,93.3
1681,2019-04-16,Complex PTSD: From Surviving to Thriving,1,32.45,32.45
1682,2020-10-02,Hope in the Dark,2,18.82,37.64
1682,2025-10-07,The Great Mental Models,3,11.71,35.13
1682,2023-07-24,The Innovator's Dilemma,3,14.89,44.67
1682,2023-10-04,The Time Machine,2,14.36,28.72
1683,2022-05-11,The Republic,2,46.98,93.96
1683,2023-11-09,In Catastrophic Times: Resisting the Coming Barbarism,2,18.4,36.8
1683,2021-09-09,Open,3,41.88,125.64
1683,2020-12-01,Team of Rivals,1,30.84,30.84
1684,2020-04-21,Boundary Boss,1,27.39,27.39
1684,2021-12-28,Smarter Faster Better,3,46.97,140.91
1685,2019-03-28,Dark Matter,1,44.37,44.37
1685,2022-11-24,Awakenings,3,46.28,138.84
1685,2021-03-19,Weapons of Math Destruction: How Big Data Increases Inequality and Threatens Democracy,3,37.72,113.16
1685,2022-02-23,Everything Is F*cked: A Book About Hope,1,41.23,41.23
1685,2020-08-01,The Polyvagal Theory in Therapy,3,43.07,129.21
1686,2024-06-23,Uncanny Valley,3,27.87,83.61
1686,2023-04-02,Too Big to Fail,3,38.63,115.89
1687,2023-03-15,Mistborn,1,19.06,19.06
1688,2025-12-23,The Seven Spiritual Laws of Success,2,19.82,39.64
1688,2023-01-12,The Art of Thinking Clearly,2,48.17,96.34
1688,2023-11-05,The Battle for Paradise: Puerto Rico Stays Strong,3,36.62,109.86
1689,2021-08-30,Dare to Lead,2,23.98,47.96
1690,2020-09-04,Antifragile,1,43.27,43.27
1691,2021-05-12,1776,1,48.01,48.01
1691,2022-02-24,Tao Te Ching,3,48.75,146.25
1692,2024-03-26,The Dispossessed,2,17.89,35.78
1693,2023-05-02,The Hunger Games,3,33.45,100.35
1694,2023-02-17,The Curious Incident of the Dog in the Night-Time,3,44.85,134.55
1695,2023-04-17,The Old Ways,3,15.52,46.56
1695,2024-02-15,Money Master the Game,1,11.58,11.58
1695,2019-05-08,Complex PTSD: From Surviving to Thriving,3,34.57,103.71
1695,2021-01-11,The Devil in the White City,2,14.55,29.1
1696,2025-11-27,Bridget Jones's Diary,3,42.83,128.49
1696,2019-08-27,Pilgrim at Tinker Creek,2,44.77,89.54
1696,2023-03-31,Tao Te Ching,3,45.84,137.52
1696,2023-02-20,The Total Money Makeover,3,27.38,82.14
1697,2022-06-03,The State of Affairs,2,39.06,78.12
1698,2021-09-22,Contested Will,1,31.28,31.28
1698,2024-05-10,It Ends with Us,2,37.55,75.1
1699,2019-01-21,Tao Te Ching,3,49.37,148.11
1700,2020-01-24,Crying in H Mart,1,44.2,44.2
1701,2021-04-25,Boundary Boss,1,45.48,45.48
1702,2024-09-26,The Caves of Steel,3,29.36,88.08
1702,2022-01-05,The Selfish Gene,1,21.05,21.05
1702,2025-08-18,The Ice Twins,1,22.65,22.65
1702,2020-11-22,Neuromancer,3,18.49,55.47
1702,2025-12-18,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,3,14.86,44.58
1702,2025-03-26,Educated,2,43.17,86.34
1703,2021-01-20,The Price of Inequality,2,42.14,84.28
1703,2022-09-24,When Genius Failed,2,21.73,43.46
1703,2020-12-29,Three Weeks,1,31.48,31.48
1704,2023-04-14,Snow Crash,1,31.02,31.02
1704,2020-07-12,On War,1,23.87,23.87
1705,2021-04-14,Villette,2,49.45,98.9
1705,2022-01-03,Mythos,3,37.02,111.06
1705,2024-03-11,A Night to Surrender,1,31.79,31.79
1705,2019-12-14,A People's History of the United States,2,35.67,71.34
1705,2024-03-26,In Catastrophic Times: Resisting the Coming Barbarism,3,18.82,56.46
1705,2024-02-27,"The Four: The Hidden DNA of Amazon, Apple, Facebook, and Google",3,12.32,36.96
1706,2021-10-17,Trauma and Recovery,1,29.72,29.72
1706,2023-11-29,Tinker Tailor Soldier Spy,1,42.38,42.38
1706,2022-03-28,In the Meantime,1,25.6,25.6
1706,2020-06-07,Your Erroneous Zones,3,16.68,50.04
1707,2022-07-01,Murder on the Orient Express,2,27.02,54.04
1708,2023-03-21,Race Matters,3,31.49,94.47
1709,2022-10-12,Dune Messiah,2,30.42,60.84
1709,2024-10-21,How I Lost Money in Real Estate Before It Ever Had a Chance to Lose Mine,2,12.67,25.34
1710,2021-07-04,Leadership in Turbulent Times,1,10.27,10.27
1710,2021-01-25,Peace Is Every Step,3,43.04,129.12
1710,2021-07-24,Race Matters,3,41.66,124.98
1711,2019-12-18,Race Matters,2,48.91,97.82
1712,2019-06-08,The Age of Surveillance Capitalism,3,26.81,80.43
1712,2023-04-29,The Battle for Paradise: Puerto Rico Stays Strong,1,13.68,13.68
1712,2021-04-28,The Talented Mr. Ripley,3,33.66,100.98
1713,2023-02-13,The Lean Startup,1,42.17,42.17
1713,2019-05-20,Harry Potter and the Philosopher's Stone,1,15.23,15.23
1714,2021-10-05,Adrift: America in 100 Charts,2,28.18,56.36
1715,2025-04-18,The ONE Thing,3,17.21,51.63
1715,2023-11-19,Smarter Faster Better,3,47.3,141.9
1715,2019-09-16,Energy and Civilization: A History,1,46.97,46.97
1715,2019-05-27,Never Let Me Go,2,15.13,30.26
1715,2025-06-23,The Year of Less,1,12.79,12.79
1715,2020-05-07,"Richer, Wiser, Happier",1,41.98,41.98
1716,2022-11-16,The Souls of Black Folk,3,44.83,134.49
1716,2022-10-08,The World Beyond Your Head: On Becoming an Individual in an Age of Distraction,1,37.06,37.06
1717,2019-06-15,The Art of Thinking Clearly,2,29.62,59.24
1718,2019-10-13,The War of Art,1,20.47,20.47
1718,2023-01-03,Brave New World,2,29.56,59.12
1719,2021-07-12,Trauma and Recovery,3,31.19,93.57
1719,2019-02-02,A Walk in the Woods,3,44.65,133.95
1720,2022-06-26,I Will Teach You to Be Rich,2,26.39,52.78
1721,2023-12-24,The Willpower Instinct,3,31.69,95.07
1722,2019-06-05,Uncanny Valley,1,13.31,13.31
1723,2025-02-22,Complex PTSD: From Surviving to Thriving,2,13.47,26.94
1723,2021-12-18,On Tyranny,1,28.6,28.6
1723,2020-11-28,In Catastrophic Times: Resisting the Coming Barbarism,2,29.46,58.92
1724,2022-01-12,The Divide: A Brief Guide to Global Inequality and its Solutions,1,12.47,12.47
1724,2021-02-10,Decisive: How to Make Better Choices in Life and Work,3,30.67,92.01
1725,2020-10-06,A Night to Surrender,2,45.52,91.04
1725,2019-04-13,Dead Wake,3,20.19,60.57
1725,2020-06-19,The Happiness Trap,3,43.0,129.0
1725,2019-07-23,A Scanner Darkly,2,21.79,43.58
1725,2020-11-01,A Night to Surrender,1,35.38,35.38
1726,2019-11-08,Factfulness,3,34.01,102.03
1727,2023-01-24,The Five Dysfunctions of a Team,3,11.46,34.38
1727,2022-03-06,Harry Potter and the Chamber of Secrets,3,32.44,97.32
1727,2024-11-23,Emotional Intelligence: Why It Can Matter More Than IQ,2,34.95,69.9
1727,2023-09-28,Getting the Love You Want,2,42.79,85.58
1727,2023-11-11,Ubik,1,47.36,47.36
1727,2022-10-25,Crying in H Mart,1,24.5,24.5
1728,2020-11-11,Peace Is Every Step,3,12.94,38.82
1728,2025-06-24,Hope in the Dark,2,19.01,38.02
1729,2025-01-27,Nicomachean Ethics,3,40.54,121.62
1730,2023-10-15,Emotional Intelligence: Why It Can Matter More Than IQ,1,33.21,33.21
1731,2022-09-17,Frankenstein,1,25.64,25.64
1732,2023-08-28,The Talented Mr. Ripley,2,48.04,96.08
1732,2025-03-08,The 4-Hour Workweek,1,40.04,40.04
1732,2019-11-22,The Clash of Civilizations and the Remaking of World Order,2,36.62,73.24
1732,2020-02-02,Awakenings,3,47.02,141.06
1733,2023-09-18,Alexander Hamilton,1,19.2,19.2
1734,2024-06-11,Educated: A Memoir,2,31.93,63.86
1734,2020-08-29,Divergent,1,45.23,45.23
1735,2024-02-17,Gender Trouble,2,39.63,79.26
1736,2019-07-04,Complex PTSD: From Surviving to Thriving,1,30.69,30.69
1736,2021-10-05,Packing for Mars,1,26.1,26.1
1737,2025-10-22,Common Stocks and Uncommon Profits,2,39.04,78.08
1737,2021-11-19,Dare to Lead,1,40.22,40.22
1737,2022-01-11,Anna Karenina,2,14.89,29.78
1737,2023-08-28,A Walk in the Woods,1,44.64,44.64
1737,2025-06-23,1776,1,19.59,19.59
1738,2022-06-05,Think and Grow Rich,2,21.67,43.34
1738,2019-06-17,The Myth of Normal,2,42.38,84.76
